Projekt;Projekt006139-15-01-2014-AB_RR_Algen_LebendTot
Well;H 01
Startposition (X/Y);0;-63000000;nm
Well-Alias;"H1"
Proben-ID;"60%L exp, Phase"
Proben-Name;"unbekannt"

Algen-ID;BildID;Z [nm];Gesamtfläche [Pixel];Algendurchmesser [µm];Schwerpunkt_X_bildbezogen [Pixel];Schwerpunkt_Y_bildbezogen [Pixel];X_wellbezogen [nm];Y_wellbezogen [nm];Maximaler Radius [Pixel];Minimaler Radius [Pixel];Formfaktor MaxRad/MinRad;;Kodierung1_Belichtungszeit [µs];Kodierung1_Achteck;Kodierung1_Hintergrund;Kodierung1_Achteck/Belichtungszeit-normiert;Kodierung1_Achteck/Größen-Belichtungszeit-normiert;;Kodierung2_Belichtungszeit [µs];Kodierung2_Achteck;Kodierung2_Hintergrund;Kodierung2_Achteck/Belichtungszeit-normiert;Kodierung2_Achteck/Größen-Belichtungszeit-normiert;;PopID;Populationsindex;Populationsname;;Belichtungszeit Ligand [µs];absoluter Ligandenwert;Hintergrund Ligand;relativer Ligandenwert
0;0;3561800;121;4,046368;198;4;-161044,000000;-335128,000000;8,502911;3,445250;2,468010;;300000;3,363636;1,000000;0,078788;0,194713;;3000000;34,388430;6,000000;0,094628;0,233859;;0,079561;1;Algen (alle)
1;0;3561800;270;6,044419;436;7;-83456,000000;-334150,000000;12,077774;4,736621;2,549871;;300000;14,770370;1,000000;0,459012;0,759399;;3000000;6,355556;4,000000;0,007852;0,012990;;-1,766852;1;Algen (alle)
2;0;3561800;147;4,459964;460;6;-75632,000000;-334476,000000;8,786430;5,024835;1,748601;;300000;17,000000;1,000000;0,533333;1,195824;;3000000;6,142857;4,000000;0,007143;0,016016;;-1,873127;1;Algen (alle)
3;0;3561800;290;6,264287;669;10;-7498,000000;-333172,000000;14,628522;3,417076;4,281006;;300000;12,617241;1,000000;0,387241;0,618173;;3000000;10,717241;4,000000;0,022391;0,035744;;-1,237912;1;Algen (alle)
4;0;3561800;105;3,769357;691;4;-326,000000;-335128,000000;8,851739;2,900074;3,052246;;300000;3,514286;1,000000;0,083810;0,222344;;3000000;33,257143;5,000000;0,094190;0,249885;;0,050714;1;Algen (alle)
5;0;3561800;1841;15,783363;246;39;-145396,000000;-323718,000000;37,199160;6,484106;5,736976;;300000;3,923411;1,000000;0,097447;0,061740;;3000000;49,768604;4,000000;0,152562;0,096660;;0,194678;1;Algen (alle)
6;0;3561800;12;1,274275;55;7;-207662,000000;-334150,000000;1,802776;1,118034;1,612452;;300000;10,666667;4,000000;0,222222;1,743911;;3000000;5,166667;4,000000;0,003889;0,030518;;-1,756962;1;Algen (alle)
7;0;3561800;57;2,777219;42;12;-211900,000000;-332520,000000;5,196093;1,669987;3,111456;;300000;10,473684;2,000000;0,282456;1,017047;;3000000;6,456140;5,000000;0,004854;0,017477;;-1,764869;1;Algen (alle)
8;0;3561800;390;7,264487;1147;24;148330,000000;-328608,000000;17,899023;5,215425;3,431939;;300000;14,123077;1,000000;0,437436;0,602157;;3000000;6,625641;4,000000;0,008752;0,012048;;-1,698800;1;Algen (alle)
9;0;3561800;78;3,248777;1057;19;118990,000000;-330238,000000;5,835869;3,336808;1,748938;;300000;14,205128;2,000000;0,406838;1,252279;;3000000;6,166667;5,000000;0,003889;0,011970;;-2,019596;1;Algen (alle)
10;0;3561800;105;3,769357;198;22;-161044,000000;-329260,000000;6,421993;4,457641;1,440671;;300000;16,514286;1,000000;0,517143;1,371966;;3000000;6,552381;4,000000;0,008508;0,022571;;-1,783786;1;Algen (alle)
11;0;3561800;268;6,021990;596;28;-31296,000000;-327304,000000;11,691011;5,259734;2,222738;;300000;19,067164;1,000000;0,602239;1,000066;;3000000;6,171642;4,000000;0,007239;0,012021;;-1,920102;1;Algen (alle)
12;0;3561800;12;1,274275;29;22;-216138,000000;-329260,000000;1,802776;1,118034;1,612452;;300000;7,666667;5,000000;0,088889;0,697564;;3000000;6,333333;5,000000;0,004444;0,034878;;-1,301030;1;Algen (alle)
13;0;3561800;555;8,666009;1073;42;124206,000000;-322740,000000;19,871761;5,509241;3,606987;;300000;3,886486;1,000000;0,096216;0,111027;;3000000;47,021622;5,000000;0,140072;0,161634;;0,163103;1;Algen (alle)
14;0;3561800;114;3,927580;1013;30;104646,000000;-326652,000000;6,502598;4,324908;1,503523;;300000;18,157895;2,000000;0,538596;1,371319;;3000000;5,868421;5,000000;0,002895;0,007370;;-2,269654;1;Algen (alle)
15;0;3561800;21;1,685708;33;32;-214834,000000;-326000,000000;2,729282;1,518592;1,797245;;300000;9,238095;4,000000;0,174603;1,035786;;3000000;6,619048;6,000000;0,002063;0,012241;;-1,927449;1;Algen (alle)
16;0;3561800;9;1,103555;43;35;-211574,000000;-325022,000000;1,414214;1,000000;1,414214;;300000;7,555556;5,000000;0,085185;0,771916;;3000000;6,666667;5,000000;0,005556;0,050342;;-1,185637;1;Algen (alle)
17;0;3561800;18;1,560662;1338;37;210596,000000;-324370,000000;2,403701;1,333333;1,802776;;300000;7,277778;5,000000;0,075926;0,486498;;3000000;5,888889;4,000000;0,006296;0,040344;;-1,081305;1;Algen (alle)
18;0;3561800;136;4,289850;339;42;-115078,000000;-322740,000000;6,942068;5,583691;1,243276;;300000;3,485294;1,000000;0,082843;0,193114;;3000000;34,117647;5,000000;0,097059;0,226252;;0,068778;1;Algen (alle)
19;0;3561800;18;1,560662;563;39;-42054,000000;-323718,000000;2,403701;1,333333;1,802776;;300000;11,944444;5,000000;0,231481;1,483226;;3000000;5,666667;5,000000;0,002222;0,014239;;-2,017729;1;Algen (alle)
20;0;3561800;165;4,725139;889;44;64222,000000;-322088,000000;8,833815;3,841549;2,299545;;300000;14,078788;1,000000;0,435960;0,922639;;3000000;6,151515;4,000000;0,007172;0,015178;;-1,783823;1;Algen (alle)
21;0;3561800;340;6,782849;1130;49;142788,000000;-320458,000000;14,913038;5,806072;2,568525;;300000;21,267647;2,000000;0,642255;0,946881;;3000000;7,176471;5,000000;0,007255;0,010696;;-1,947076;1;Algen (alle)
22;0;3561800;96;3,604195;662;47;-9780,000000;-321110,000000;5,856057;4,382929;1,336106;;300000;18,197917;2,000000;0,539931;1,498061;;3000000;5,625000;4,000000;0,005417;0,015029;;-1,998606;1;Algen (alle)
23;0;3561800;159;4,638432;16;50;-220376,000000;-320132,000000;7,675402;5,021949;1,528371;;300000;14,459119;1,000000;0,448637;0,967218;;3000000;5,974843;4,000000;0,006583;0,014192;;-1,833484;1;Algen (alle)
24;0;3561800;1525;14,365065;1101;65;133334,000000;-315242,000000;30,766277;9,812898;3,135290;;300000;16,096393;1,000000;0,503213;0,350303;;3000000;25,361311;5,000000;0,067871;0,047247;;-0,870067;1;Algen (alle)
25;0;3561800;1248;12,995110;1296;68;196904,000000;-314264,000000;28,320945;4,756302;5,954404;;300000;21,018429;0,000000;0,700614;0,539137;;3000000;9,351763;4,000000;0,017839;0,013728;;-1,594103;1;Algen (alle)
26;0;3561800;574;8,813098;568;61;-40424,000000;-316546,000000;23,161090;0,487332;47,526329;;300000;15,081882;1,000000;0,469396;0,532612;;3000000;6,736934;4,000000;0,009123;0,010352;;-1,711396;1;Algen (alle)
27;0;3561800;73;3,142926;965;52;88998,000000;-319480,000000;4,999906;3,574896;1,398616;;300000;14,821918;2,000000;0,427397;1,359871;;3000000;6,000000;4,000000;0,006667;0,021212;;-1,806923;1;Algen (alle)
28;0;3561800;76;3,206856;810;55;38468,000000;-318502,000000;5,484507;3,502003;1,566106;;300000;13,710526;2,000000;0,390351;1,217239;;3000000;6,118421;5,000000;0,003728;0,011625;;-2,019971;1;Algen (alle)
29;0;3561800;158;4,623823;1010;60;103668,000000;-316872,000000;7,815687;5,743143;1,360873;;300000;24,373418;2,000000;0,745781;1,612909;;3000000;6,113924;4,000000;0,007046;0,015239;;-2,024643;1;Algen (alle)
30;0;3561800;9;1,103555;544;56;-48248,000000;-318176,000000;1,414214;1,000000;1,414214;;300000;9,000000;3,000000;0,200000;1,812325;;3000000;6,333333;6,000000;0,001111;0,010068;;-2,255273;1;Algen (alle)
31;0;3561800;152;4,535179;940;67;80848,000000;-314590,000000;7,646846;5,203798;1,469474;;300000;25,756579;1,000000;0,825219;1,819596;;3000000;6,190789;4,000000;0,007303;0,016102;;-2,053090;1;Algen (alle)
32;0;3561800;98;3,641545;825;68;43358,000000;-314264,000000;6,972681;3,785838;1,841780;;300000;9,224490;1,000000;0,274150;0,752839;;3000000;5,959184;4,000000;0,006531;0,017934;;-1,623034;1;Algen (alle)
