Projekt;Projekt006141-16-01-2014-AB_RR_Algen_LebendTot
Well;A 07
Startposition (X/Y);-54000000;0;nm
Well-Alias;"A7"
Proben-ID;"80%L exp, Phase"
Proben-Name;"unbekannt"

Algen-ID;BildID;Z [nm];Gesamtfläche [Pixel];Algendurchmesser [µm];Schwerpunkt_X_bildbezogen [Pixel];Schwerpunkt_Y_bildbezogen [Pixel];X_wellbezogen [nm];Y_wellbezogen [nm];Maximaler Radius [Pixel];Minimaler Radius [Pixel];Formfaktor MaxRad/MinRad;;Kodierung1_Belichtungszeit [µs];Kodierung1_Achteck;Kodierung1_Hintergrund;Kodierung1_Achteck/Belichtungszeit-normiert;Kodierung1_Achteck/Größen-Belichtungszeit-normiert;;Kodierung2_Belichtungszeit [µs];Kodierung2_Achteck;Kodierung2_Hintergrund;Kodierung2_Achteck/Belichtungszeit-normiert;Kodierung2_Achteck/Größen-Belichtungszeit-normiert;;PopID;Populationsindex;Populationsname;;Belichtungszeit Ligand [µs];absoluter Ligandenwert;Hintergrund Ligand;relativer Ligandenwert
0;0;3474600;79;3,269537;447;4;-79870,000000;-335128,000000;6,770495;3,013323;2,246854;;200000;20,164557;2,000000;0,908228;2,777849;;3000000;5,151899;4,000000;0,003840;0,011744;;-2,373902;1;Algen (alle)
1;0;3474600;12;1,274275;745;2;17278,000000;-335780,000000;2,549510;0,707107;3,605551;;200000;9,750000;2,000000;0,387500;3,040944;;3000000;4,416667;4,000000;0,001389;0,010899;;-2,445604;1;Algen (alle)
2;0;3474600;2128;16,969087;802;26;35860,000000;-327956,000000;33,501008;16,561883;2,022778;;200000;1,580827;0,000000;0,079041;0,046580;;3000000;31,549342;3,000000;0,095164;0,056081;;0,080620;1;Algen (alle)
3;0;3474600;150;4,505244;505;10;-60962,000000;-333172,000000;7,291618;5,591156;1,304134;;200000;27,653333;2,000000;1,282667;2,847053;;3000000;5,000000;4,000000;0,003333;0,007399;;-2,585235;1;Algen (alle)
4;0;3474600;127;4,145477;1252;16;182560,000000;-331216,000000;7,001134;4,870784;1,437373;;200000;1,700787;0,000000;0,085039;0,205138;;3000000;26,850394;4,000000;0,076168;0,183738;;-0,047848;1;Algen (alle)
5;0;3474600;76;3,206856;1378;23;223636,000000;-328934,000000;5,259769;3,860312;1,362524;;200000;20,144737;2,000000;0,907237;2,829054;;3000000;4,526316;3,000000;0,005088;0,015865;;-2,251198;1;Algen (alle)
6;0;3474600;338;6,762870;873;34;59006,000000;-325348,000000;13,989563;4,825738;2,898948;;200000;1,846154;0,000000;0,092308;0,136492;;3000000;27,763314;3,000000;0,082544;0,122055;;-0,048550;1;Algen (alle)
7;0;3474600;309;6,466241;132;36;-182560,000000;-324696,000000;11,071607;7,648712;1,447512;;200000;1,802589;1,000000;0,040129;0,062060;;3000000;25,048544;4,000000;0,070162;0,108505;;0,242638;1;Algen (alle)
8;0;3474600;12;1,274275;596;28;-31296,000000;-327304,000000;1,802776;1,118034;1,612452;;200000;1,666667;1,000000;0,033333;0,261587;;3000000;17,750000;5,000000;0,042500;0,333523;;0,105510;1;Algen (alle)
9;0;3474600;200;5,202207;345;39;-113122,000000;-323718,000000;8,679703;6,799062;1,276603;;200000;7,875000;1,000000;0,343750;0,660777;;3000000;10,600000;4,000000;0,022000;0,042290;;-1,193820;1;Algen (alle)
